原始链接,评论用户,头像,等级,评论时间,评论内容,评论点赞数,评论回复数,评论类型
https://www.bilibili.com/bangumi/play/ep261461,膝关节治疗大师,http://i1.hdslb.com/bfs/face/3d99456b66910b9a31aba9db7df629a251d55084.jpg,5,2020-08-17 09:09:12,你配吗,3,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,ユリの騎士,https://i1.hdslb.com/bfs/face/c6dfad6770255263c9c4f7d95eb570dadee67d2d.jpg,5,2020-08-24 16:56:30,"起来，饥寒交迫的奴隶
起来，全世界受苦的人
满腔的热血已经沸腾
要为真理而斗争
旧世界打个落花流水
奴隶们起来，起来
不要说我们一无所有
我们要做天下的主人
这是最后的斗争
团结起来到明天
英特纳雄耐尔就一定要实现
这是最后的斗争
团结起来到明天
英特纳雄耐尔就一定要实现
从来就没有什么救世主
也不靠神仙皇帝
要创造人类的幸福
全靠我们自己
我们要夺回劳动果实
让思想冲破牢笼
快把那炉火烧得通红
趁热打铁才能成功
这是最后的斗争
团结起来到明天
英特纳雄耐尔就一定要实现
这是最后的斗争
团结起来到明天
英特纳雄耐尔就一定要实现
是谁创造了人类世界
是我们劳动群众
一切归劳动者所有
哪能容得寄生虫
最可恨那些毒蛇猛兽
吃尽了我们的血肉
一旦把他们消灭干净
鲜红的太阳照遍全球
这是最后的斗争
团结起来到明天
英特纳雄耐尔就一定要实现
这是最后的斗争
团结起来到明天
英特纳雄耐尔就一定要实现",0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,话痨大肥先生,https://i0.hdslb.com/bfs/face/c7198e07116bd0ec202ff14afe1d718a77ad6467.jpg,5,2020-08-27 20:56:30,"起来，饥寒交迫的奴隶，
起来，全世界受苦的人。
满腔的热血已经沸腾，
要为了真理而斗争！[打call]",1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,话痨大肥先生,https://i0.hdslb.com/bfs/face/c7198e07116bd0ec202ff14afe1d718a77ad6467.jpg,5,2020-08-27 20:58:24,"旧世界打个落花流水，
奴隶们起来，起来！
不要说我们一无所有，
我们要做天下的主人。[打call]",1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,B友马丁,https://i2.hdslb.com/bfs/face/c48a9047a4e8d8671e8f7108548ec10f49b37b65.jpg,6,2020-09-07 11:57:21,老修了快别丢人现眼了,2,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,清水茶毛吕嘤,https://i1.hdslb.com/bfs/face/39974988becc053c2d937f179d8182aa6a555aca.jpg,5,2020-09-08 00:24:11,英特纳雄耐尔,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,zdhwuhao,https://i0.hdslb.com/bfs/face/9a906b83011b4d77772f3e9d00d26af7359d44ce.jpg,5,2020-09-12 21:56:21,要为真理而斗争,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,中二的青龙,https://i2.hdslb.com/bfs/face/d74d67f63a891cef623b670460faae011b2d92e7.jpg,5,2020-09-14 19:05:57,英特纳雄耐尔就一定要实现。,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,叶戈尔主任,https://i1.hdslb.com/bfs/face/54c544c8f33a2bbeb482cb1aaeb14c10a868e65a.jpg,5,2020-09-21 03:21:36,团结起来到明天,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,烈火社,http://i2.hdslb.com/bfs/face/bbee5e61e60ff955ca80c766407c4aa6212a9109.jpg,3,2020-09-25 22:36:00,我们什么时候能推出官方版六段完整版国际歌呢？[无语],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,醉不过这样,https://i0.hdslb.com/bfs/face/3acd7648f2085fdbaff24c2ce7e3f65b5468e3fc.jpg,5,2020-10-05 17:52:57,英特纳雄威尔就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,沼气动力机械师,https://i1.hdslb.com/bfs/face/b9d8d7f6fc3868fc37ce71ace67617c4067966a7.jpg,6,2020-10-05 23:48:52,起来，饥寒交迫的奴隶，起来，全世界受苦的人们！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,我们一路向左,https://i0.hdslb.com/bfs/face/3a9ed5ed51c7db3119692749a973c789eb3b38f7.jpg,5,2020-10-09 22:37:13,起来！饥寒交迫的奴隶。。。。。。,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,不会打游戏的屑DIO,https://i2.hdslb.com/bfs/face/81acf6eb5243dafeffcf923dbde48f1235644c84.jpg,5,2020-10-25 21:22:59,起来！饥寒交迫的奴隶！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Miraitowa_Ale,http://i1.hdslb.com/bfs/face/248e85b05bd22c5d016f9f72a7770bee09151b2e.jpg,5,2020-11-08 17:20:33,战无不胜的毛泽东思想万岁！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,地球三体组织官方_ETO,https://i2.hdslb.com/bfs/face/ac60ea86440d2fe2565511d37e3ab80c1880b367.jpg,5,2020-11-11 07:34:20,现在会了！耶！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,南京精神治疗中心,https://i0.hdslb.com/bfs/face/d6fe2e20f2c367ab5289ee8a3a4d8d7e2dca6cde.jpg,5,2020-12-03 21:24:48,从来就没有什么救世主也不靠神仙皇帝,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Camarade-,https://i2.hdslb.com/bfs/face/ea96a81dbe00a81ee19b61db31b58232e1705c89.jpg,5,2020-12-04 14:20:06,满腔的热血已经沸腾！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,BVVD不涨收益不改名,https://i2.hdslb.com/bfs/face/066ca8a5b20d047dec0665647b22ecc8c2ae2a8f.jpg,4,2020-12-06 23:58:57,回复 @经天纬地奇男子 :满腔的热血已经沸腾，我们要做世界的主人！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,僵尸_白鸟,https://i2.hdslb.com/bfs/face/6985f5959741f7fb1f96d2a4c39b6f25e8e6f3ac.jpg,5,2021-01-12 07:50:32,请和我们一起来唱,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,铀嘴划舌-苏,https://i0.hdslb.com/bfs/face/418441f58c080399cdb91746052a9e5192a1e83e.jpg,5,2021-01-23 22:48:50,一定[打call][打call],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,1431927878,https://i1.hdslb.com/bfs/face/191a6e0cd4eab1b2416e02c8d6609d667d78f499.jpg,5,2021-02-08 13:40:45,回复 @东柏林精神病院院长 :也不靠神仙皇帝,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,1431927878,https://i1.hdslb.com/bfs/face/191a6e0cd4eab1b2416e02c8d6609d667d78f499.jpg,5,2021-02-08 14:06:20,回复 @东柏林精神病院院长 :全靠我们自己！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,缠不夹二小姐,https://i0.hdslb.com/bfs/face/da48754f313d8ca24d36b83714d53025e78f4710.jpg,6,2021-02-11 19:57:11,英特纳雄奈尔就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Bili_7978158,https://i0.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg,6,2021-02-12 03:13:36,大师球,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,岑夫子B,https://i0.hdslb.com/bfs/face/8be75ec007272ed1a853dab577d0eae73cb2cd69.jpg,5,2021-02-16 02:50:38,是誰創造了人類世界，是我們勞動群眾,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,坍缩量子场,https://i1.hdslb.com/bfs/face/900fdc8748d99c8dc8a825db00bb7a80d01901dc.jpg,5,2021-02-17 20:02:03,起来饥寒交迫的人们,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,坍缩量子场,https://i1.hdslb.com/bfs/face/900fdc8748d99c8dc8a825db00bb7a80d01901dc.jpg,5,2021-02-17 20:02:18,起来全世界受苦的人,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,特伦宋,https://i2.hdslb.com/bfs/face/bbc6fde1ee2d68b55a4083b4f6913ba5126ffc36.jpg,5,2021-03-12 12:46:24,希望团内外始终鲜红,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,程家树,https://i0.hdslb.com/bfs/face/19ee1b5975969a47ba085cd1f628d86a479b9950.jpg,4,2021-05-18 20:02:22,来了,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,种花家的起名废,https://i1.hdslb.com/bfs/face/dc19d73a33d31fa8f256de0229c162a45b87ebeb.jpg,5,2021-05-23 13:35:30,[热词系列_大师球],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,衛東,https://i0.hdslb.com/bfs/face/c658791e3954bcbae470d8086ce1b4bf8407c64d.jpg,4,2021-05-29 13:46:58,最可恨那些毒蛇猛兽，吃尽了我们的血肉，一旦把它们消灭干净，鲜红的太阳照遍全球！,2,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,岁月枫痕,https://i0.hdslb.com/bfs/face/798afc2658316507d4526b175ff27330e8394afa.jpg,5,2021-05-31 21:59:07,捕捉团团[热词系列_大师球],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,liner-OH,https://i1.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg,5,2021-07-03 20:20:32,英特纳雄耐尔就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,临近辰日,https://i1.hdslb.com/bfs/face/4ccd9a4fabff361e086200edaa404fcf7e93880f.jpg,5,2021-08-24 13:03:11,唱！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,彦然一笑醉倾城-,https://i0.hdslb.com/bfs/face/42e920aeacbb2dc18a4af801845b5d455cb22e00.jpg,5,2021-08-26 15:52:02,英特纳雄耐尔就一定要实现,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,vegetable_fj,https://i2.hdslb.com/bfs/face/47e69104feda3fc3795e487170544ee855ab41a1.jpg,5,2021-08-30 20:44:57,最可恨那些毒蛇猛兽，吃尽了我们的血肉，一旦把它们消灭干净，鲜红的太阳照遍全球！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,SUMMA-BLASPHEMIA,https://i2.hdslb.com/bfs/face/5bb36338546960990c8245d59f85fd47880216bd.jpg,5,2021-09-12 12:16:29,[热词系列_大师球],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,老八副队长,https://i1.hdslb.com/bfs/face/e5cb2f45e257f337c756521bd73c56814443c8c0.jpg,5,2021-09-14 19:37:25,英特耐雄耐尔就一定要实现,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,此G让我失望,https://i1.hdslb.com/bfs/face/57c32179a313e842ac8f84891ced84be70c7818f.jpg,5,2021-09-16 12:42:57,历史的进程无法阻止，made in 马克思,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,橙子怪凉,https://i0.hdslb.com/bfs/face/3c69d4479fc41308ed1a3671ba53ba59dbcd9fa0.jpg,5,2021-09-20 11:35:36,这个团团有点沉[doge],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,鲁鲲鹏ZX,https://i0.hdslb.com/bfs/face/member/noface.jpg,6,2021-09-21 06:19:15,我是西班牙共青团员，希望能够大家能够推荐画家或者工作室，因为我们想要制作关于切格瓦拉的漫画但是我们这边没有技术人员所以想委托中国画家制作漫画，付钱的，但是希望价钱合适毕竟我们没有太多的资金，希望有同志可以推荐一下。,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,静湖照我影,https://i2.hdslb.com/bfs/face/2a461e93382f9f115cc539ecb7d9a0acc736a656.jpg,5,2021-09-21 08:14:37,团子！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,大明布衣汪文言,https://i2.hdslb.com/bfs/face/ab4507c30edfe11dd1c9af891640994df5f73a0f.jpg,5,2021-09-21 10:26:35,从来没有救世主也不靠神仙皇帝！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,爪巴宝ですよ-,https://i1.hdslb.com/bfs/face/af98972fcdde4a6f1dc8c7c53f45549017f36f12.jpg,5,2021-09-22 11:37:58,你变了,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,月柒柒子,http://i2.hdslb.com/bfs/face/60108e73c833fa957db357b63b0d86b225862f56.jpg,4,2021-09-22 12:49:59,英特纳雄耐尔就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,y_灯盏细辛,https://i0.hdslb.com/bfs/face/member/noface.jpg,4,2021-09-22 19:41:33,英特纳雄耐尔就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,骄傲t晄晔,https://i1.hdslb.com/bfs/face/3fb8cf34acc603fcc1d6d6839af7d5f237749183.jpg,4,2021-09-22 23:05:02,纳特纳雄耐尔就一定要实现,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,一簇简单的浪花,https://i2.hdslb.com/bfs/face/8e6cdf331d405d789331a5732bcfa71ebc0cc875.jpg,5,2021-09-24 20:10:23,这不禁？,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,一碗稀饭不是粥,https://i0.hdslb.com/bfs/face/b744f97344a545887933d96e41dad2450c96d4e7.jpg,5,2021-09-29 18:46:57,要为真理而斗争！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,夏日幽影,https://i2.hdslb.com/bfs/face/7710f9b6b65c06d2c2d7c770f3839094433bb879.jpg,5,2021-10-03 20:39:06,@沃姆狗旺  [给心心],1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,扶摇直上九万里178,https://i1.hdslb.com/bfs/face/b66ec3231573e1f747dd3ba7b3901ec5061cbe15.jpg,4,2021-10-04 16:54:40,英特纳雄耐尔一定要实现,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,橘子吃了猫_,https://i1.hdslb.com/bfs/face/310f8ed5d60612c0ea2af82e3f41706ddf3a27bd.jpg,5,2021-10-05 16:16:23,英特纳雄耐尔就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,安德烈丶瓦西里,https://i1.hdslb.com/bfs/face/8d04bccbc73c694cab327fd93a5236c43ad17fc7.jpg,4,2021-10-07 22:35:43,请允许我泪流满面,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,幽冥玉雪,https://i2.hdslb.com/bfs/face/e3ae83faa4a689674bda94e46e8899e073dd177c.jpg,5,2021-11-12 22:38:06,回复 @警視厅對魔二課 :思修（x）思修（√）[给心心][给心心],1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,fleur_lampadaire,https://i0.hdslb.com/bfs/face/a448343223ea70843a7fc0f351fceb966b5ca39b.jpg,5,2021-11-12 23:11:46,op要是国际歌就好了,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,东风谷雷鼓,https://i2.hdslb.com/bfs/face/4bbbad78051c9f883f90a11e8f8b6ad80d2cdb26.jpg,4,2021-11-16 18:55:37,太阳照遍全球！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,一只延续文明的北海,https://i1.hdslb.com/bfs/face/611bca693f6801c06fc71b736e7a27e0e504ddc9.jpg,4,2022-01-16 19:49:08,团团来了,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,万能的贺贺,http://i2.hdslb.com/bfs/face/352b83754a6670979965058556db995e37838f16.jpg,6,2022-01-24 00:33:38,英特耐雄纳尔一定要实现！！！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,要昵称有卵用哦,https://i1.hdslb.com/bfs/face/bd427392cd44c0625e597a31fe360888a19f115b.jpg,4,2022-01-29 21:06:02,你连片尾曲都不敢放完,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,帝文诩,https://i1.hdslb.com/bfs/face/cf5a6bf384a8dd5ffc93966d89ad48d64c219d93.jpg,5,2022-02-28 22:16:29,哟，这不是团子吗？原来19年就来过了[doge],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,司马红同志,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,2022-05-26 19:02:47,一起来唱国际歌呀,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,司马红同志,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,2022-05-26 19:05:38,王德峰和吴晓明老师的马哲视频太值得看了,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,司马红同志,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,2022-05-26 19:05:44,回复 @司马红同志 :1,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,灰炼SAMA,https://i2.hdslb.com/bfs/face/4ee2c8910433cf626c55c6e06661308863eb8228.jpg,5,2022-07-05 16:46:30,是谁创造了人类世界，是我们劳动群众，一切归劳动者所有，哪容得下寄生虫，最可恨那些毒蛇猛兽，吃尽了我们的血肉，一旦把他们消灭干净，鲜红的太阳照遍全球,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,fkjtc,https://i2.hdslb.com/bfs/face/87898c80ea7219105e980799aefaa0440ef5dc34.jpg,5,2022-07-08 02:48:09,马克思要气活力,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,汉神武帝-姜致仁,https://i0.hdslb.com/bfs/face/5a3d828f03d3e84bab1981bfdef3cbdabf91a52f.jpg,5,2022-07-29 08:08:30,回复 @终极海马 :你先别急,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,汉神武帝-姜致仁,https://i0.hdslb.com/bfs/face/5a3d828f03d3e84bab1981bfdef3cbdabf91a52f.jpg,5,2022-07-29 08:09:13,回复 @无情帝王无情君 :你先别急,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,汉神武帝-姜致仁,https://i0.hdslb.com/bfs/face/5a3d828f03d3e84bab1981bfdef3cbdabf91a52f.jpg,5,2022-07-29 08:13:53,起来，饥寒交迫的奴隶,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,武周则天大圣皇帝,https://i2.hdslb.com/bfs/face/e72e28327cd4ae4f9716c838c73a9845142b9de2.jpg,4,2022-08-05 21:27:44,回复 @武周则天大圣皇帝 :完整版歌词，中间还有两段，但是我听的，唱的版本没这两段，就不写了（等我会唱了再说）,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,纳特先生,https://i1.hdslb.com/bfs/face/dfb05aef3efb052e5b4fcb64e896b27885e13d23.jpg,4,2022-08-06 00:31:47,起来！饥寒交迫的奴隶！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,zlfan19422,https://i1.hdslb.com/bfs/face/9ed290eab407018f38c982d7c218662421bb04c0.jpg,4,2022-08-25 20:46:50,起来，饥寒交迫的奴隶！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,月八哥万岁,https://i0.hdslb.com/bfs/face/901435ef227c679e6df25f681e730d5539874fe4.jpg,4,2022-08-29 18:20:25,民布,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,安行进化,https://i0.hdslb.com/bfs/face/4d69a29416af2e7a23bf77f4b93d3191dac5cbf3.jpg,5,2022-09-03 19:33:12,测你码,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,华夏爱国青年,https://i1.hdslb.com/bfs/face/ee2a3eda8b917ddf75b1c7b95a492fcbb4575810.jpg,5,2022-09-20 02:16:43,英特纳雄耐尔一定会实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,纯良阿楚,https://i1.hdslb.com/bfs/face/778c72262cc61153ad02cbd208cb5c0bae27c1ac.jpg,4,2022-10-16 17:56:26,呃呃,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,深水老鳗,http://i1.hdslb.com/bfs/face/94d3283ee40f50f03bd514d9e10e884c3a6330b8.jpg,5,2019-02-06 14:24:02,果然又中国电视剧的风采。。。。。怕是要拍成马克思的爱情故事，抱歉我想看第一国际，我想看马克思大战保守派，大战工联，大战蒲鲁东，大战巴枯宁，那才是高潮。,267,3,主评论
https://www.bilibili.com/bangumi/play/ep261461,抱抱纳西妲宝宝,https://i2.hdslb.com/bfs/face/683ec62c7a79e88e28599b03c9155dbe7ef3a413.jpg,5,2020-04-14 03:46:21,这番还不说真的有一顾恋爱的味道[笑哭],4,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,天明di,https://i0.hdslb.com/bfs/face/c172c44eca6b527b13bdcb94572a3d6c689cee2d.jpg,5,2020-12-03 22:19:58,的确，比如《青年马克思》就很好,3,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,KotomineKirie,https://i2.hdslb.com/bfs/face/730fdb1459169f1d3f5effa1aa07f67c77699deb.jpg,5,2022-11-02 15:33:42,回复 @晓张同志12 :你这个 顾 字就很到位[汤圆],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,神羽华不会猿化,https://i0.hdslb.com/bfs/face/6e24dc3929c0f4a2982277068cc76d12b0e0f4c6.jpg,6,2021-10-01 22:16:47,"当我看见这个动画时，我心里想的是什么导演能扛起这面大旗，他能将马克思精神的核心展现出来吗？他对马克思主义了解又有多深刻呢？如果不深的话，那不就是披着马克思主义皮的盈利工具吗？
而当我看到马克思开始演讲时，那一堆从我眼前划过的“好帅呀！” “中间的金发我也很喜欢！” “颜控来了！”时，这部动画的深浅我大概了解一二了。",245,1,主评论
https://www.bilibili.com/bangumi/play/ep261461,0v0Practicer,https://i1.hdslb.com/bfs/face/f1bc72f45c1f31172d278214cf3c2e3fc1aa670d.jpg,4,2021-10-01 23:04:25,我是不敢看到，因为我实在不敢信它可以做到很好,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,兔斯基兔子,http://i2.hdslb.com/bfs/face/405fb32f0380e17142d7c60fae5871dbe93aaee8.jpg,6,2019-01-30 23:01:05,"宣扬无产阶级思想的动画做出了无产阶级一样的质量，但是无产阶级却看不到
 
珍惜这条评论，他一会就会消失(3次了)

我准备骗100个赞～(￣▽￣～)",194,1,主评论
https://www.bilibili.com/bangumi/play/ep261461,青寒沫沫,https://i2.hdslb.com/bfs/face/4bfe11b318077436cfa078ebfaba58bcb5558250.jpg,5,2021-11-12 09:38:48,整好一百了，我就不点了[微笑],1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,John_Wilson,https://i0.hdslb.com/bfs/face/93d23af34729c16bf6463357016e7def0daf6a2f.jpg,5,2019-01-29 08:21:09,"我看看b站的举报系统怎么判定的
op，题材和配音都挺好的，但是pv与故事情节有些欠缺。
给年纪大点的看，画风和故事情节就像低龄动画片，
给年纪小点的看，其中很多语句又看不懂，
用户两边不讨好，讨好的是谁大家心里有数",177,6,主评论
https://www.bilibili.com/bangumi/play/ep261461,普罗米修斯卐弗拉德,https://i0.hdslb.com/bfs/face/f638627b2c53c846908061e46f7dd78b84d5813a.jpg,5,2019-01-29 08:23:06,真实（手动滑稽）,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,佛系白永,http://i1.hdslb.com/bfs/face/a799b128b28ca542c801234fcb36f91c3dc47a3b.jpg,5,2019-01-29 08:43:16,(ﾟДﾟ≡ﾟдﾟ)!?是谁？,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,John_Wilson,https://i0.hdslb.com/bfs/face/93d23af34729c16bf6463357016e7def0daf6a2f.jpg,5,2019-01-29 08:45:40,回复 @奇妙白永 :我之前就是提到了，才会被删评论。,2,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,佛系白永,http://i1.hdslb.com/bfs/face/a799b128b28ca542c801234fcb36f91c3dc47a3b.jpg,5,2019-01-29 08:46:27,回复 @John_Wilson :(｀・ω・´)我懂了,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,仿生米会遇到电子拿吗,https://i1.hdslb.com/bfs/face/8fc054f78f36722017f22b5b64e72a624dbcfaca.jpg,6,2019-01-29 09:21:36,回复 @John_Wilson:讨好杠精(｀・ω・´),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,MrKasami,http://i1.hdslb.com/bfs/face/31a276c3c3a0012b08831e122c6c7ebf309a520b.jpg,5,2020-01-30 18:56:52,确实,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,九星斗帝-萧炎,http://i0.hdslb.com/bfs/face/d683af8a3b1ab834c71d26a118c063bb7cd99a61.jpg,3,2019-01-28 19:49:01,温馨提示：今天这部番就开播了，再次希望部分腐女和基佬不要过分脑补两位**导师的友谊，不要传播售卖基腐同人文，不要传播售卖基腐同人文，不要传播售卖基腐同人文，重要的事情说三遍。否则最后有可能连b站和共青团都保不住你们。,4441,71,主评论
https://www.bilibili.com/bangumi/play/ep261461,妻名杨戬,https://i0.hdslb.com/bfs/face/9ab82db09f5c0e352bf82537d5f4feb78b8c401d.jpg,5,2019-01-28 20:00:28,顶你上去，顺带我再补充一句，领风者是看剧情的不是看画风的,223,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,我是黑月亮,http://i2.hdslb.com/bfs/face/c3bfb0f8e39730064e871ba9c18d1bcded93bfd8.jpg,6,2019-01-28 20:43:07,哇这个谁敢写啊( ´_ゝ｀),160,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,妻名杨戬,https://i0.hdslb.com/bfs/face/9ab82db09f5c0e352bf82537d5f4feb78b8c401d.jpg,5,2019-01-28 20:59:46,回复 @我是黑月亮 :说难听点，敢写的怕是不 想 活 了┐（─__─）┌,248,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,风铃恋风,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,2019-01-28 21:05:06,回复 @风铃恋风 :还不如指望母猪上树,21,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,这一秒将永远,https://i1.hdslb.com/bfs/face/2415f3b53b0fb67b9ad47e034e9d66d148f8f6b7.jpg,5,2019-01-28 21:23:07,谁敢啊😂😂😂,23,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,妻名杨戬,https://i0.hdslb.com/bfs/face/9ab82db09f5c0e352bf82537d5f4feb78b8c401d.jpg,5,2019-01-28 21:47:46,回复 @风铃恋风 :？？？？？？？,3,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,妻名杨戬,https://i0.hdslb.com/bfs/face/9ab82db09f5c0e352bf82537d5f4feb78b8c401d.jpg,5,2019-01-28 21:48:32,回复 @风铃恋风 :谁保腐女，这种番根本就不是那种可以腐的番啊,109,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,妻名杨戬,https://i0.hdslb.com/bfs/face/9ab82db09f5c0e352bf82537d5f4feb78b8c401d.jpg,5,2019-01-28 21:49:33,回复 @风铃恋风 :而且我说我指望了吗，张口就一个指望，您真有意思，我就说一句后台您就来一句指望,15,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,妻名杨戬,https://i0.hdslb.com/bfs/face/9ab82db09f5c0e352bf82537d5f4feb78b8c401d.jpg,5,2019-01-28 21:50:28,回复 @风铃恋风 :后台和指望是两码事，别把这俩摞一块去,9,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,以为我玩笑,https://i1.hdslb.com/bfs/face/88690c748e20e87d6501eef0bc1ee6c92ee5ebbe.jpg,6,2019-01-28 22:55:02,私底下萌就好了，但是绝对不要在这里刷，否则就是ky了。不过看了下似乎没有什么人刷？继续保持吧,89,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,妻名杨戬,https://i0.hdslb.com/bfs/face/9ab82db09f5c0e352bf82537d5f4feb78b8c401d.jpg,5,2019-01-28 22:56:50,回复 @以为我玩笑 :圈地自萌还是可以的，但还是请他们了解一下，马克思和恩格斯都很厌恶同性恋,136,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,以为我玩笑,https://i1.hdslb.com/bfs/face/88690c748e20e87d6501eef0bc1ee6c92ee5ebbe.jpg,6,2019-01-28 23:13:32,回复 @龙望天明 :同人嘛，历史上的死敌都能成cp╮(￣▽￣)╭个人有个人的喜好，只要不影响他人利益我觉得也没什么好指责的,66,0,子评论
